row_number,point_name,x,y,z
2974,VeBlM,21.47112555875228,16.85221801333849,17.05427652700569
2975,Qignj,15.897591748632376,15.435028392905084,18.131805549197768
2976,CQloq,24.32725388419652,15.71452670185149,14.338641346014896
2977,WvDBL,19.37050682559529,13.73120594356842,14.582631646454436
2978,PesaM,25.00426054256668,15.571076994815629,3.973349846624814
2979,SisfW,19.614438963607174,13.45212871785012,6.0702198249204535
2980,mlyHA,17.3004831072888,17.857581350894236,5.914638359123392
2981,MRKJN,15.7019459442521,14.262633441166129,9.971028130042496
2982,SGCLW,14.044941136535416,14.21476390297899,7.622271833372789
2983,xLtec,20.385889819818026,14.209567800507894,18.612000319636675
2984,TAuIo,15.28588036312308,17.744965230642944,7.339101356657879
2985,qMDbn,18.70073316357414,15.164783219274254,1.9416203935621643
2986,DLRzi,21.07126113484504,13.84098795794969,10.24637083753995
2987,dMiHG,17.3082307628324,15.363485178245156,4.981216868940668
2988,aqaEb,16.102691508393384,15.165530618234593,15.589650371635171
2989,AtVRx,23.2966594713121,15.482260770413404,10.1830083419723
2990,muYRW,25.361494067379446,16.549776461847276,7.957132078192379
2991,FCUQi,15.205285014343591,14.561152934837018,6.654935787352798
2992,MGUQY,15.867083892620094,15.327239288718442,6.843186192760471
2993,PwcgO,25.520151887032625,16.357467943876806,11.9653975780803
2994,ACXtN,14.453410661746956,12.56136497138864,17.014721175532543
2995,NvamB,25.731588038605665,17.273666016939693,4.879412947187145
2996,TCdtv,14.055733797019863,16.97252492973599,12.59786530788049
2997,OWyXD,24.484023867815974,16.48425824294512,10.477399515473492
2998,liILJ,17.687902171852993,17.424838916084276,6.657941314037057
2999,dChFb,25.26306629812756,12.99383370441191,5.659519094883027
3000,GlvYF,17.803343463627026,15.12517531240058,14.815160698804132
3001,INWiG,21.851675858408672,12.294336827010504,6.529671107951154
3002,uTVtJ,14.96039083719124,16.781135550787134,9.351795327702554
3003,AoDqN,16.907957737444868,16.99716775695255,7.412118150280838
3004,kzUgw,23.28415215775101,17.717320420139384,16.250134501912417
3005,huQQQ,20.34423024414584,16.22588873505342,5.04930916437967
3006,axaHF,25.13562874144453,17.042400039034444,7.99961191316749
3007,RQyKz,19.14501690009625,17.526661803691027,7.100943576084886
3008,RYFNS,24.43774838976708,13.554381354925356,6.795056060440075
3009,aLSUS,19.38746524973885,17.507464861848256,3.640221431680137
3010,Rwmxa,25.750979344423826,14.332525566617011,19.11068021951812
3011,mJnyE,25.51801257678652,14.722067028158175,9.704901960137065
3012,bpBxR,17.949640466672964,12.258616290149297,1.6688748613024518
3013,HOPkJ,24.63108404500164,12.845835300194553,12.49829927107232
3014,BQTIq,24.17133649058779,13.101532190462022,12.609153408843897
3015,mRKOx,16.528164767930754,14.971924958326822,15.362700667570508
3016,TZMCl,21.491484809399235,13.28723012848512,1.929406901301256
3017,WSryY,14.872187787077776,15.485883153598634,0.1729245017546588
3018,iFzbr,24.04052864700154,12.414933672896012,3.0869800359655786
3019,gHaWB,16.09455060204196,17.23603885603402,16.405012453973573
3020,sJaXX,14.849776416629174,15.15079711114482,8.26615560215139
3021,wDWkZ,18.802629146465733,17.494327703323172,0.4460044105314731
3022,ndmTk,20.92306566319572,12.587691811165325,1.658671121489825
3023,ztKTb,24.259003502717253,12.01000547382236,18.826773686623813
3024,Mliie,25.69091030626084,12.102032021514532,13.198755949427774
3025,zKBiW,19.273910150838365,16.864576276129885,18.495358222077204
3026,SKnMu,14.725363075823244,12.145060145697736,5.325161483837739
3027,kvYSw,22.989386948310447,15.786359003213434,14.265050557892083
3028,bZdbB,20.78207907468725,14.128360234236112,10.78307666050587
3029,bNwqy,19.37469613813356,17.43417108797262,7.338890371764761
3030,YEuhw,17.711226545506275,14.058597142623938,7.699784762081543
3031,hBnFg,20.02878233412243,16.936432916748284,13.163006916416172
3032,wUQEx,18.064155253484373,16.17254049274704,10.694034191143128
3033,VUOPG,23.084142412968323,12.036712920460666,9.306095906821676
3034,cKQun,20.526724357911693,13.86710724347236,4.006989385627577
3035,EKXIr,24.52217328984934,14.497121982507627,3.524808951357672
3036,sSoCf,20.522526975793305,17.066687678526456,18.511161842433538
3037,Ahlci,16.85914896007916,16.956058508450774,7.6861142810036
3038,hpehJ,24.21310258678573,17.300502492829956,17.751537956853877
3039,BWKIQ,20.686628539160527,16.70215638943779,15.255862904633
3040,nIMRj,16.482092457722736,17.622350298435734,15.417979171367218
3041,OyeFn,21.482093719474666,17.61032665275896,19.14769885404665
3042,JBNNK,18.29260117930913,13.590084506001762,4.75894766785647
3043,jGMub,24.13286734750479,16.971515416938654,1.7266924210608758
3044,zskCA,19.439596863758517,13.111435685028738,19.653153155896646
3045,rcllU,22.717296297289,14.269563078230554,14.434149640780136
3046,JnUgz,15.146434491634846,15.626951979606332,10.98444802610368
3047,Qvmvj,18.752292155628155,17.982278742865326,19.558533983016808
3048,lMKiK,25.798897237668783,12.05911729007032,12.180356767096503
3049,GnVmr,23.70152347372578,15.251612632505068,16.49268833224651
3050,JhdLP,15.919289628403144,15.156149951523153,16.548251641172804
3051,EfaBq,17.33316859372706,17.901524350576608,6.38099218517131
3052,DeKXf,17.957789706276333,16.799860421351845,7.157442259455584
3053,NtyVk,21.80438672594535,12.679071151907472,12.008695249505331
3054,PEywJ,23.083937113875862,16.87433218134498,13.077231615513991
3055,dhnGK,22.99431930569492,13.750980604334172,6.553632523829798
3056,rqwfd,20.118488675676836,17.65644431626796,15.08903946408068
3057,MgbXh,23.72984645405781,12.786961941333054,18.3661237260284
3058,jjQng,19.244936993089706,14.419993051868897,5.39092712568046
3059,yzvnI,15.486566783546742,17.678115274166156,12.031303440082509
3060,PEyhT,20.77330209984576,12.916701072227283,10.256842075352573
3061,OicMv,25.42761661521328,13.256029154214172,2.431059436335128
3062,EjmVj,23.51592381671013,13.95210515407334,5.811383018612553
3063,bvVys,20.94440777230691,15.561622648767589,6.878786680266065
3064,iWFBA,21.76166792418916,17.376376754821244,9.95917415789286
3065,NCqdb,25.166744324426872,17.115896485055483,15.672417084241504
3066,LAfSC,19.140113533219527,12.378208779454726,19.840154323891145
3067,ySZUy,17.97672966731165,13.511173984597512,17.39301958650817
3068,UWYUY,25.72689878000539,16.70753957497246,2.423735238146927
3069,HBPci,24.361317602124,13.292692907366057,7.720288096376953
3070,fUOhM,17.876523015423228,13.218327494565496,19.929125789673456
3071,pGKMy,19.565367168331072,12.702378707645492,15.343399885767662
3072,egKaz,18.98093754809359,15.511110248223622,3.883603346446083
3073,vZjdY,15.789148144057208,17.7175398307004,19.280885619078617
3074,KBePD,25.493831885759107,12.698558825532537,9.661918541848635
3075,hAEbV,18.851749174637103,12.97599492735024,18.314850173014683
3076,TQkUI,24.50394899165489,17.944025038054065,12.543740711710996
3077,GkpRJ,16.27227473216798,17.785362222953005,7.088945465129597
3078,kVYNP,20.57444972764664,15.636922886044918,6.431927059693519
3079,uQPhr,14.287536621491238,14.4568668251584,15.914940009081471
3080,rKZom,23.170645806107704,13.886470559382376,5.458828989536966
3081,kOEHq,20.97096677895534,14.51544425945102,4.000640544011434
3082,iXqkG,21.507075001637038,16.563773810583772,12.492000767486328
3083,ykVio,14.620650590655842,13.26614328748656,2.8715033909829213
3084,uYIqS,16.532459962503385,17.762128167224983,13.793169869402504
3085,tNXTJ,14.89197046824296,17.764697445913292,17.541688242595665
3086,rKAxM,17.46697178964574,14.324606600758292,14.192398994364464
3087,CHsqW,21.529268092185813,17.66107024255826,11.097778004365582
3088,nDdQz,20.7942318118085,13.296549914369486,18.63836489191309
3089,pyXxv,21.345797859360683,14.099394467444482,4.030123194766797
3090,XclNq,20.59101525653473,14.125661051662842,15.57580435888217
3091,JpTIz,17.276345548110314,12.354685488861492,4.525462189987364
3092,ZAHyA,16.9340899681331,15.10582038501305,9.679585285688503
3093,Unjxs,15.644716202438977,13.234614160133074,8.1385603341446
3094,oCQEi,24.188850498841905,17.043962324735947,2.956936703047466
3095,SRMQr,21.397752302494933,14.720626147451997,15.165961496374196
3096,XiOMu,16.238132150048717,15.914526294134882,7.090748340176822
3097,WWxIP,16.126512557854873,17.976797024395623,17.923042241814723
3098,CZSvL,24.47642721831364,15.464618546265278,7.869261320940268
3099,DeIdg,22.91277036515983,15.894627211527824,6.387700525595006
3100,wRrsQ,21.912788958864457,15.403771227404686,2.43021561234656
3101,VcZza,18.8823692904716,17.21001389418968,16.608858916213745
3102,FQvNe,17.14370677134221,14.803835096845544,6.937125745332395
3103,AlnDk,25.75340915735389,17.798600353893633,11.64397021087324
3104,EMtaW,23.566874900273604,15.259374596344518,10.14551199421927
3105,AEItk,17.621350677635316,12.978798498342169,3.1590881527367687
3106,NfIGg,24.17077755534193,13.84006714658068,4.840095847967638
3107,eoXGc,23.107183383376174,15.453718977653594,11.501162321169527
3108,BCiTC,17.56496659853598,16.07954232362362,14.239258978509216
3109,VmJOK,19.118634250899674,17.037189523296576,14.439883536084812
3110,RtSfj,16.23144134469232,14.385237792968804,16.888538063140782
3111,mCOcC,15.332629332537312,16.192391544617415,6.464286698628667
3112,XKAKk,22.67314439407636,12.835985451018336,5.765466356442632
3113,HRNkr,17.2101422882464,17.67838170718561,15.46805117531828
3114,SVTTX,23.840712388955044,12.583154981159192,1.0741587222952975
3115,jyZiS,25.947304538173118,12.57267346656921,5.891599984023578
3116,aqWxH,14.919437767155785,15.004724768049655,13.623401386008451
3117,UxIrv,19.676421501004405,17.486556572191226,18.2333317613436
3118,dppnf,23.62475071172964,12.751385116760888,2.065433846403859
3119,eLzMP,23.4674107584948,17.039750878380836,11.955796336434528
3120,wIOhq,23.11996589997162,16.09800740739111,1.604160512254904
3121,wOFQr,18.187939223622934,14.379110254679045,8.95116535380081
3122,ILQov,19.446239068220628,14.155796525060577,18.918513078252037
3123,HcwfJ,21.13962028809764,14.06502445572216,13.232667215331768
3124,JdHpo,25.68728700287909,14.832916469028314,13.484387700211691
3125,XalbH,17.930567251261916,15.263496937488704,16.554432804998683
3126,lIukf,25.07772665260229,14.528505026395148,16.130121232915975
3127,tShsj,17.23228301816593,14.803366034567976,15.603061561648166
3128,tuoHQ,25.868893585684454,14.937975551413649,3.2394553876013443
3129,XLzyx,22.043164241931105,17.60476066473084,9.381594985263542
3130,tlwwG,19.56213776430261,17.343030188423874,1.787881493762724
3131,KAMqH,21.36068513676326,16.553059135303698,11.485413950096312
3132,APCBY,17.270374028482482,14.49857824462348,14.290075834943565
3133,YUHqH,17.290086290137598,16.338611983392006,7.218997471021709
3134,YdivQ,15.362654526121926,17.016683735073546,4.676771668762452
3135,RoPhq,15.368603572464783,13.286418241655756,12.65142602284726
3136,mBpyS,18.17206089762693,15.00512717640001,17.105061096590628
3137,utYXy,23.15426573475646,15.78365743072073,12.38616425464602
3138,UZFjd,21.29565401117795,13.895110540568783,9.768135928909146
3139,ddYVd,15.23101472397225,15.185627441569393,12.864972352587989
3140,LZFrt,24.22683829971093,15.117996551178674,9.830745760150792
3141,TieAm,21.2164115238808,14.203263552158797,1.497617828823028
3142,bsGtL,25.53026692141736,17.096700029068014,12.10149337249142
3143,zMMDu,22.04222560893449,13.02668900679965,13.081301535838971
3144,QFeBR,16.10209836445017,12.629139246989425,11.339855007308104
3145,QDEZi,19.685400347693868,13.545870089908885,8.315274161764394
3146,rbnDg,21.78197117056645,16.005301040525147,7.7074495968459455
3147,RWEIB,14.339176412599732,13.70628604552153,18.17230685964816
3148,EnNHl,14.178923169857695,14.524987767003456,3.8200919932462063
3149,xldJi,15.552836007182815,12.385615188440658,8.608166385079972
3150,mGaiX,17.019973220545648,17.409370445090534,13.770179282683475
3151,JMRIZ,19.154589482248102,12.085579815985083,4.474563637912583
3152,epPtl,19.84928568511746,14.203503650206956,9.645391577891962
3153,QlVMp,15.656331307254762,14.81441104524198,2.720894871374815
3154,XFGVL,22.08069894938997,15.708276764318343,1.8631658756368608
3155,WqvhR,21.153656740358414,12.319920427957586,6.557625956261013
3156,ADoJP,17.53356918609392,13.068134952645185,13.24224879736075
3157,WTLAv,14.163918601223504,13.632942402471324,10.964831365558974
3158,vGPiY,14.931774984239487,16.8232370914875,0.1444613970526265
3159,regBB,18.700337306130077,16.569070373475157,18.84873468730861
3160,JsxYG,15.847692213988209,17.300661527477207,4.895027768560403
3161,McVBR,18.52183527377565,13.120774531160546,0.5888321063426316
3162,AFGVU,21.53819125412426,12.88706475925535,6.4328599774294375
3163,kyLQt,20.566849134551404,17.089564866166537,17.484459239143604
3164,KVKnU,16.77411059764873,15.436801149760605,0.283507298494281
3165,ICGWX,18.12586989510503,15.762224269420336,19.742717883616685
3166,Vqxwo,21.36837438138381,14.137494291889212,8.589329265277971
3167,StJXM,24.330260336521384,16.729557934256654,11.398375545543376
3168,RDnng,23.038561264866527,13.759135756586534,19.279583731281257
3169,yLHZn,20.640800322000977,16.75325740472322,4.485847112925776
3170,qLepg,18.347515979797837,16.299707405756486,8.890365597617027
3171,anDTJ,18.380615330501666,15.70703827730282,7.259189560319397
3172,IsxCZ,24.553007723172755,14.39618754004582,0.8217273309902318
3173,neXPR,14.470922912486555,16.75384464466113,11.107232804642887
3174,pgqWG,25.855791733043134,16.602735276487344,11.802802561452236
3175,RqXzS,21.972504930218747,16.58245867243162,11.012684260527069
3176,NRHbu,22.173652388868685,14.963927830620335,10.82397245187734
3177,IJODZ,14.455974047656904,15.588402369740471,15.51062322944802
3178,jXdMa,21.266351298695263,17.12876891022149,2.854569703353973
3179,rebJp,19.817336721085365,14.629109686058836,19.260338952838712
3180,Zdajt,15.269346882728804,12.260848654119709,11.87176479426035
3181,XMQiP,17.335064129232308,16.33933834239332,6.688470288813613
3182,Rcfap,24.68377347456381,13.849644845152106,1.2304233830430444
3183,Dtcxd,20.599860990391434,16.93797200797297,0.3284268347325958
3184,ewMRD,18.960998902086907,16.00469587479764,9.88027665722242
3185,lsTwR,14.872185870089732,17.65276427077819,16.239641752393798
3186,WYbaU,22.56945832882767,13.882897997684932,0.0222492982235467
3187,KJYEB,22.43420988075239,14.63773499732433,11.573255107503304
3188,tQcjs,21.36852328367076,15.978570487845742,12.126130913724984
3189,GGdGE,20.12315175464779,17.829785128659267,19.65515854839225
3190,COIXQ,19.205412826488477,13.273020017657837,8.032745430678796
3191,YliIb,21.11925311585591,17.218755633370794,10.20141110282532
3192,UoAub,16.80074542074088,17.348942691713482,14.438622714520664
3193,YKnvU,25.295108770131773,17.589784530430695,11.2662283418816
3194,yXROL,21.06553435016276,13.218503404713932,15.332360907632747
3195,Khdhw,17.73430933225252,16.69687488368539,17.488977706084416
3196,NpuBY,19.396158210621888,12.287256086008624,4.0217597330204535
3197,kuqZS,23.66821746652271,17.986776342113963,8.466284127508237
3198,IbzUs,15.939392728763568,13.502562423796062,5.318693692426677
3199,pjNYL,17.514027469523125,15.304083371592316,12.122310965078263
3200,KsKpv,22.154096272838665,15.656346271171127,19.78894280511207
3201,PcLFy,17.785870477786688,17.931018852621914,18.84722552853892
3202,Skgiz,23.51002018233759,16.230861783483068,7.344357328015247
3203,TZOEP,15.56544184612833,16.23823396727184,8.102291949974337
3204,fOfyc,23.1522340454553,17.011736775912052,6.858444639502974
3205,kCuGI,14.820220578206795,14.8205388524309,16.325125733935558
3206,OSBOD,14.151111352009938,17.32484206139591,17.485005918194275
3207,zloSW,24.778682225985943,17.27373474840112,1.0777367630000678
3208,tpuNH,20.976070603187583,16.572237243282963,10.290383039138352
3209,FrZsr,18.22192276504174,17.75492446509103,12.546401472507618
3210,myZwv,16.791135643566204,12.38352716286104,1.9570401410800955
3211,UgnQj,21.402629399129797,16.05297506828745,16.034663322942265
3212,Hpisp,20.108026202440858,14.594558493157926,0.9996593376567952
3213,GveVg,25.89917330635982,14.766902352636816,3.709597629392571
3214,bHEFb,25.79859183984495,13.697241364809416,18.84479048125879
3215,hjFyF,21.62029479369932,16.413525807351313,0.416912385921917
3216,zpqLy,19.314446073270688,14.07565333755294,3.179001160330235
3217,vKbaF,19.893691629615944,14.017795369674747,7.214305713549214
3218,FoYmB,22.189748794842345,12.043899877559042,3.611319512537776
3219,JqIUG,15.218894530824576,17.156772962595316,6.62453587689158
3220,sSEXs,17.940224885728618,17.56624087647002,14.415222757719446
3221,HVMKx,14.903266892043249,17.11936450533168,10.901356106679591
3222,TUsMA,14.880329114203034,14.38904257464161,4.8978083583364445
3223,NPkdw,16.350070902730806,16.511673576915392,19.62040820757125
3224,QrbDv,19.823039055118723,14.953379077156413,17.75049573992183
3225,NFwaE,23.417291853953472,12.118007823435148,8.6977773766817
3226,XyLRz,19.82595069399047,14.545313886284395,8.884651580485418
3227,uhgVH,18.02571932673044,12.581724964962945,9.720581626429144
3228,jKpeX,14.988235884041098,12.5431177199636,12.362273448198176
3229,oADSi,20.603546278197555,13.4493146323764,11.7570790076746
3230,VIfIk,17.25522303779812,16.560375053398545,1.0968246133243431
3231,AoBHc,21.37921013500577,14.851896733186049,17.63553373894879
3232,fYzdS,25.72625286958902,12.284738588910631,14.06107340271097
3233,icKfk,15.335771857730602,13.05290519242966,7.295942228336427
3234,SJoId,16.54550478466328,14.26536926562208,8.348343835666103
3235,gZNld,19.677134457192498,12.838602540864535,6.484550122529907
3236,iFSwn,25.623365784151154,14.6109306610659,9.393453460403864
3237,VsUOC,23.26171731523995,15.873680621666075,6.952538209256931
3238,OwDwc,24.77875031795396,14.976208085210462,4.575444479861719
3239,UPGYZ,18.004578181709515,14.410941625415616,0.9688793221460812
3240,PiJPt,25.904461685343136,16.055134800843042,6.5284019625961065
3241,LbFbK,15.233993792769889,17.131312702428854,1.1505922408005098
3242,qGvZJ,14.63567487255321,13.90387957277486,3.2592313228967678
3243,IpJbP,24.267231524648334,13.977011706236828,2.827512578061364
3244,inuVF,25.127178442483835,12.325104620067902,19.709433822145687
3245,tuHgl,15.08702429055322,13.23584400943099,0.4587637931085275
3246,ahXTW,15.361129120950098,16.214568120495983,11.738510143552572
3247,dDdgF,14.398089893069288,14.629071101216969,14.136379109430017
3248,cMILA,15.254090751712688,16.137653294989306,0.7333911197396437
3249,AARCT,16.51303780160337,12.09417479424478,12.517246822149408
3250,CTlNx,25.64091942692001,13.205772544453035,6.987336897224077
3251,IjUyp,22.014322666876165,13.429570597424467,6.357454749541431
3252,XEBiZ,23.342636306222506,15.046980533817212,14.19436179481588
3253,yCJRD,23.313672844298267,16.676385042552937,6.42460667338012
3254,xKzlG,20.420884997350576,15.387206845231791,1.017088859337825
3255,VLzwq,23.569867732556204,17.543183537157805,1.96756717965924
3256,KSksW,21.14969038867964,12.295512049511164,19.31111030834001
3257,EoduD,17.774553171240292,16.944591922188987,9.688002480504808
3258,bUJCu,20.73332130522081,13.313919948754007,13.432788169807813
3259,ZoABD,20.40210303361416,14.363657064979,15.987050287688849
3260,UFmVT,23.881436645111847,14.818832942494607,3.576037480643739
3261,Lmifk,25.780726608579908,16.76248950268254,0.2889635484032138
3262,cwYIT,18.932510785051164,13.263360847598912,11.034181827052352
3263,bUFOI,23.160688141296315,14.09433932255412,7.739611057739967
3264,Zagwq,15.197156048457602,16.624325039457872,7.030260970720102
3265,eRcIN,23.32197643337946,13.416639073682273,10.441346701808754
3266,qCzhI,18.457002943918788,17.846026372688332,12.73949733155807
3267,qcFTy,14.47268195467624,14.942844040526904,11.266424087945628
3268,GAMTr,18.35895414274613,14.87168031828547,9.132850498431468
3269,DLbVM,21.327713011059732,16.30069571739223,14.756428120215263
3270,oKSrF,15.4310020121776,17.873200483237998,15.60329905436578
3271,mMBiq,25.08841390916305,16.13862417585503,4.152701663158793
3272,BwSVC,14.932068959274062,15.290197887247368,13.078747215111514
3273,amyMQ,25.160080637997996,17.347399549776174,8.833457819318877
3274,TmmRS,22.48565021522824,14.62056057064786,10.326907652608591
3275,lqggV,17.956546104970442,16.9834636803511,6.916610366550689
3276,ZhysL,18.68900417250912,17.135841319362584,1.98682150953168
3277,jBHfH,22.88971237679293,12.931651270396998,2.3166081770403
3278,nHTjh,21.21765321057449,15.706479991520164,2.392665398390723
3279,eKBkS,22.059715057459343,17.27502249874908,7.07880560930978
3280,iCqxQ,18.66997539816176,13.557228468155532,3.599348645736564
3281,qnWpb,19.853761781691187,16.045351821232895,14.200898257653678
3282,vtkYV,25.87840980845472,14.223917309250176,17.863749841072167
3283,BCeKh,16.567074445996614,16.649025374428987,0.8768977907499509
3284,BdMUU,19.01427423826558,15.86044276769747,18.235837838237256
3285,suAYt,17.501878250887607,13.248176980020476,2.800749400521083
3286,YnkqH,23.1813381252782,12.924337533873018,19.4926737969722
3287,zWOBr,23.168151507988647,13.771729675572209,0.1668899755220687
3288,pqBGn,17.50934553196875,15.27205687110411,17.707951791725215
3289,tSkhH,14.976683799595795,17.974810167575924,15.288949599158729
3290,GCjTL,14.137192120066448,16.034181174630127,12.503286826210262
3291,ntlzF,19.129406398909826,12.183324806093369,7.508911280425517
3292,DtquN,18.92405113202925,17.140548791350135,19.19024603516736
3293,wUuXn,25.860678543678357,14.501200178208991,14.703213757499556
3294,XqzDp,19.637624908372157,17.28753954698632,16.070206631011892
3295,ItwUX,17.077020434905048,14.944918072840956,16.140494157252874
3296,EZGGm,24.69475329237761,13.026802555698522,15.815999050117666
3297,dVgjt,19.89281539584294,17.897495405932787,11.691212074324111
3298,wBVUo,21.19010762252693,13.751742424141538,9.584894975780664
3299,YmRZl,15.148024525138553,14.307419176295886,4.391953243079012
3300,kDOrV,18.594996887957286,15.3656618867917,19.389737177216343
3301,XgLtD,25.33068409368544,12.739857239148131,18.098690068550884
3302,gohtb,21.074064610105104,17.348143686956227,13.12901277451578
3303,OuBVh,18.13402226170954,13.225011159371055,0.6783828073415887
3304,KrNIG,21.50800616757912,15.51001108239984,19.743497053959597
3305,cDxnW,24.924933074937396,12.105780813281497,10.7769539225972
3306,jqZLx,17.28788720567108,17.815887679455468,2.0478106667014817
3307,bdJSH,20.06140062164809,16.995351999615075,8.557266309698974
3308,dvcog,25.504287846941065,13.725893456800907,17.385695386481636
3309,uYxpw,16.06875371958143,15.554070880603753,12.1086870113305
3310,bvFdx,22.63596710716054,17.66995155240901,9.904743998370042
3311,mQfLb,21.373772098435783,17.714211186478195,11.780775166922538
3312,viPhK,22.156101573687614,16.83776993912258,19.16648345665855
3313,RLHKv,18.214635568010834,15.079555907987729,2.1571725144166565
3314,bMmtm,17.766552481805178,15.739684265101223,2.825899357111963
3315,tkqtt,22.210516047060445,12.161653497570878,18.091057611865743
3316,cbcRD,16.586519421254543,15.106482338987425,7.418318958449968
3317,pkknD,19.03585693830806,12.734957159112898,8.94838380246915
3318,Uqkcm,16.258095752635015,14.88814083697204,18.26513316991466
3319,oTQlU,14.099658093479956,16.18502763812457,5.339110652043095
3320,ljdTo,25.64068832045683,14.453204080702822,7.263709325569523
3321,aNafE,19.180435743877027,17.813620674158052,18.301292362492003
3322,dnFHB,25.632195373037906,12.682935969231847,19.072059320166595
3323,QCmgy,15.683882237213911,16.07029388118291,10.53902538577256
3324,TpMDz,21.048401353489837,13.765421449232292,1.8180373962845489
3325,RRjUD,16.411688393494874,12.675347862064209,16.093414286807178
3326,OclOn,23.4808895235593,16.723298741476725,10.917592134455106
3327,CqyWa,23.404435865131703,13.567011130338052,13.102824328132034
3328,DBqBQ,15.351285788471742,14.286988034475936,4.6654523809412485
3329,BonRv,24.94477343451667,14.400819449550232,18.21888074853876
3330,pqDDw,16.335555766438695,15.903189501381345,6.944696975198507
3331,QAthe,21.355728099072323,15.38480891735109,19.420790377064957
3332,DHhnb,25.82760344105245,14.673815954509216,11.537859204477408
3333,kDxLS,24.588758417196367,14.192107582944452,13.36743118725699
3334,pNrUK,25.47876714273403,16.785261922565603,5.312613941110527
3335,UqCoI,18.111185254617432,17.40294015987621,5.354996788287636
3336,TBkpw,15.26690770663356,13.529779158071978,15.164829711531292
3337,kAGZY,16.2601624794734,17.037413560584447,7.664291575425636
3338,IgwMz,20.005938740919365,17.418465803405567,19.1806997819548
3339,GxGvL,23.518756139279866,12.01073816754612,14.26124944931133
3340,Yzmsu,15.801843730206503,12.19087779305785,16.175094362580275
3341,VGlbE,21.916778387129085,16.00484398304386,10.294910855025933
3342,galza,17.882931248474144,16.640593498382913,9.49819255073682
3343,AiUKJ,18.094424868705843,17.99882824165062,5.446025333892813
3344,SIoms,21.943012761895115,17.58217633968706,13.59069264846518
3345,uyoQe,19.60399303439864,13.493245849016189,11.850453903115142
3346,lcBPT,23.74439951631193,14.03432371155552,15.01468306213606
3347,NKPIY,15.871022115953924,14.413918320862184,2.22634259537968
3348,onGNc,23.479379237204466,12.902031805707306,0.3833971100356415
3349,fsmkq,14.77082297668905,14.59241694336984,17.304915302120047
3350,gbuHp,16.32864656294726,14.736819973610348,0.5659690184492483
3351,aQpgZ,21.873796574037986,15.32070240221001,18.78550098380972
3352,DpjDK,24.259107878132856,14.251697717189494,3.912749458705456
3353,DsBvP,17.03215553287219,15.521905255949248,15.471694045909771
3354,UTZng,17.926299269946956,12.11648319640824,14.05906068478328
3355,IftWH,20.44544897944088,14.293851756465862,4.609445202636233
3356,HkMqc,16.538873677871628,16.771672426163033,0.1852299250728761
3357,wAOdR,23.733875139050067,16.531665238253645,15.647900270603872
3358,kocrx,23.28363974006913,17.249111869774854,2.2707278632501726
3359,bBxVR,15.74350054358938,13.326724120284126,17.945073787573136
3360,tYatG,19.565956781799585,16.760556813920243,2.645861812157382
3361,eRtYR,23.297933199855457,12.9544529170488,0.8001543970678404
3362,tIPtK,18.047954373240977,16.03246596188499,6.907694144308245
3363,aznLJ,21.59728187261278,12.740788675681571,19.36051433882885
3364,DkZWW,14.602557457490873,12.328806962149782,2.958934109391087
3365,Fvfsq,21.30426512635181,15.876305966407866,3.224090297178801
3366,xmRcr,15.831835760007284,17.780867109674627,11.362345216775614
3367,bplej,23.966999901373416,16.571964683453558,14.494171782299636
3368,wlNGv,18.26539356296574,12.275374123897675,14.60466863793022
3369,NlAWD,17.37864635273835,15.414615829170067,3.1780745918829134
3370,yvgFh,24.09066772053782,13.636551609650017,2.452028133321693
3371,kuvdF,14.601728276861722,16.440588578647446,15.359469581136867
3372,jpZmK,18.759305592012137,12.420422902856306,16.486440605572163
3373,WExFX,18.44004248690037,13.671815072244272,9.64697768154356
3374,viwpx,17.41760449099461,15.316524845081004,13.79270799440744
3375,hjrlI,24.94105198401773,12.003119119050154,8.031174496632634
3376,kVXOn,23.011140722200665,17.566103456510632,5.188582895824334
3377,Acfxh,14.767077970303266,15.322921111531532,10.830368823333211
3378,niHxH,22.57624939321945,16.687161142381495,5.155992838565595
3379,Oahso,20.32758959754553,15.71244690790063,18.695386410489423
3380,yzNoh,24.81041473281895,15.315745823790309,14.523031647121291
3381,EIPsb,17.755347408180302,17.398004823803902,14.770407139226489
3382,CUMlu,20.889943995314997,14.53745362761039,8.777004689150612
3383,DVOVb,20.00906329689183,17.86546438350238,6.369774502950747
3384,PmPCC,19.87473087473127,16.689350785145766,1.127893664423687
3385,zkTbD,19.47326479420655,13.222891999589676,8.110765494610376
3386,OjIUG,16.467553706387374,13.535323053335356,6.029612041725374
3387,soJxI,23.068519069908717,12.7388876026473,4.030112961125958
3388,dRzYK,19.416032392871465,12.28465862155619,12.448578747658344
3389,XMLRv,25.502195300031268,16.753094034679282,16.439967689505394
3390,nqdyg,17.129701126313314,15.520294615663754,12.28134479408572
3391,aDktt,22.192926075524493,15.115635162891476,0.4166505014061084
3392,FYHDv,25.2886049556693,14.570715444744078,0.7362991394614782
3393,ZMKSz,21.96149987619311,13.452794933345054,15.242149061126398
3394,XysqV,24.45527489140873,12.796381678782032,9.424402146176032
3395,zmEbL,23.929771517084077,16.77838026111806,17.38270407237455
3396,axVZj,18.32141258586805,13.251038066900954,1.4813796643194688
3397,nAHJD,21.20148727927396,12.26008160606684,14.398880412213272
